7000,727.820441054258,1356.3879839149
6000,612.394639636185,781.023312377004
5000,507.599036082756,1178.26849939279
4000,655.70208370955,812.628342616851
3000,507.294414510078,570.482522676251
2000,566.787879187809,782.1085187233377
1000,140.715460350542,157.64351050348185
